sumo_id,from,to,priority,type,speed,lanes,allow,disallow,osmid,has_traffic_light,surface,bridge,tunnel,lit,bearing,length
19786261#2,206143684,2288583001,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19786261.0,0,sett,,,yes,270.5703243498347,94.35354477415873
19786261#4,2288583001,9566311497,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19786261.0,0,sett,,,yes,270.5703243498347,
19786721,81080064,255108327,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19786721.0,0,sett,,,yes,264.5076303993053,67.43878445475386
19786722#0,81080064,8960730898,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19786722.0,0,asphalt,,,yes,84.14612239856523,128.33533072709685
19786722#1,8960730898,81080024,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19786722.0,0,asphalt,,,yes,84.14612239856523,123.53603233458536
19787779#0,206156093,206156095,3,highway.residential,29.988,1,,bus tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19787779.0,0,asphalt,,,yes,13.197031407343642,
19787779#1,206156095,1425506394,3,highway.residential,29.988,1,,bus tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19787779.0,0,asphalt,,,yes,13.197031407343642,
19787781#0,206156093,2456592611,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19787781.0,0,asphalt,,,yes,23.851032216653195,
19787781#1,2456592611,1772412361,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19787781.0,0,asphalt,,,yes,23.851032216653195,100.3692602689286
19787781#2,1772412361,206156070,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19787781.0,0,asphalt,,,yes,23.851032216653195,
19787878#0,199191966,2468810735,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19787878.0,0,asphalt,,,yes,202.3610174173005,
19787878#1,2468810735,2456592959,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19787878.0,0,asphalt,,,yes,202.3610174173005,
19787878#2,2456592959,199191875,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19787878.0,0,asphalt,,,yes,202.3610174173005,
19787882#0,199121418,2071428367,12,highway.primary,50.004000000000005,2,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19787882.0,0,asphalt,,,yes,21.600608651723554,111.59191134414287
19787882#1,2071428367,199125096,12,highway.primary,50.004000000000005,2,,tram rail_urban rail rail_electric rail_fast ship container cable_car subway aircraft wheelchair scooter drone,19787882.0,1,asphalt,,,yes,21.600608651723554,
